id,labels,nombre,apellido,telefono,dpi,fecha_nacimiento,id_cliente,nit,membresia,num_membresia,fecha_inicio,puesto,id_empleado,salario,planilla
1228,Persona|Cliente|Personal,Nicholas,Williams,229-849-3979x5844,4284844206129,1988-02-07,722,8427192,False,,2012-06-02,Repartidor,509,13256.99,True
1229,Persona,Megan,Lester,001-373-401-4601x6489,6532487068585,1985-09-13,,,,,,,,,
1230,Persona|Cliente,Christopher,Fuller,001-786-363-5112,4841920892785,1996-07-01,723,6119868,False,,,,,,
1231,Persona,Jennifer,Gallagher,9873940192,5034019211308,1974-11-06,,,,,,,,,
1232,Persona|Cliente,Jennifer,Anderson,5737980254,8231719490359,1967-11-22,724,3927132,False,,,,,,
1233,Persona|Cliente|Personal,Michael,Miller,768-789-8627x682,6440175973321,1976-09-25,725,6661249,False,,2014-10-18,Supervisor,510,5397.17,True
1234,Persona|Cliente|Personal,Amanda,Moran,+1-834-633-6510,3712807481511,1993-04-03,726,6276209,False,,2017-11-14,Repartidor,511,9615.03,True
1235,Persona|Personal,Henry,Yang,+1-218-244-1730x7564,7840991696127,1964-04-06,,,,,2017-05-25,Gerente,512,12646.23,False
1236,Persona|Cliente|Personal,Michelle,Fox,302.668.1136,8128833127571,1993-08-07,727,7700331,False,,2024-09-01,Cajero,513,7914.39,True
1237,Persona|Cliente,John,Rivera,(358)925-5010x69490,1480240126055,1972-05-05,728,5593367,False,,,,,,
1238,Persona|Cliente|Personal,Sara,Flores,(726)991-0555x241,3655362875366,2002-09-10,729,8235042,False,,2014-09-26,Supervisor,514,6916.38,True
1239,Persona,Todd,Martinez,314-266-0869,7733526007955,1989-07-01,,,,,,,,,
1240,Persona|Cliente,Paul,Harris,520-721-9557x175,3703707009519,1965-07-06,730,6923240,False,,,,,,
1241,Persona|Cliente|Personal,Nicholas,Perkins,(366)762-5376,7534644379019,1987-08-16,731,5816384,False,,2015-06-19,Cajero,515,6176.04,True
1242,Persona|Cliente|Personal,Dawn,Morris,+1-450-860-2806x6790,7224978059575,1984-05-22,732,7232878,False,,2019-06-20,Supervisor,516,7948.84,False
1243,Persona|Cliente|Personal,Alicia,Williams,001-736-890-3189x21277,5996300789757,1989-01-07,733,1928732,False,,2021-03-29,Cajero,517,12472.93,False
1244,Persona|Personal,Brent,Short,+1-970-938-9900x70363,6472689112707,1998-01-26,,,,,2015-06-02,Cajero,518,7097.35,False
1245,Persona|Cliente|Personal,Paul,Scott,330-969-6499,7860207977307,1976-03-25,734,2508172,False,,2014-11-21,Gerente,519,8800.96,False
1246,Persona|Cliente,Brian,Mitchell,9229975258,9713727570028,1980-08-23,735,7294830,False,,,,,,
1247,Persona,Mark,Mullins,(962)872-3927x33475,3307886189481,1990-10-21,,,,,,,,,
1248,Persona,Eric,Day,985-585-0807x17183,3090309501682,1981-01-03,,,,,,,,,
1249,Persona|Cliente,Joanne,Owens,726.598.7101,7341514924840,1986-01-03,736,3197710,True,807778,,,,,
1250,Persona|Cliente,Heather,Meza,001-211-819-3927x2225,1491217891988,1962-08-28,737,8843541,False,,,,,,
1251,Persona,Samuel,Douglas,001-538-371-9253x54355,4029484208619,1960-05-14,,,,,,,,,
1252,Persona|Cliente,Bryan,Anderson,(610)882-0591x07863,5223779335694,1970-07-04,738,9588706,True,127379,,,,,
1253,Persona|Cliente,Betty,Fletcher,+1-466-587-3670,6258294272637,1995-11-04,739,2458093,True,728904,,,,,
1254,Persona|Cliente|Personal,Joel,Rios,405-830-3198x511,9142098704194,1985-12-12,740,3821109,False,,2016-03-14,Cajero,520,14418.26,False
1255,Persona|Cliente,Nicholas,Brown,206-427-6127,1853840640392,1965-05-12,741,9058203,True,776825,,,,,
1256,Persona,Grant,King,496-325-6893,3512432547076,2000-08-07,,,,,,,,,
1257,Persona,Raymond,Campbell,8019667985,6189520285292,1975-03-02,,,,,,,,,
1258,Persona|Cliente,Taylor,Bowman,+1-298-683-9559,6911587101200,1997-11-15,742,7442292,False,,,,,,
1259,Persona|Personal,Amanda,Martinez,995.967.7131,7599470827121,2000-10-21,,,,,2018-08-27,Vendedor,521,7873.92,True
1260,Persona,Jesus,Estrada,(582)505-1908x22325,4521869024586,1984-11-15,,,,,,,,,
1261,Persona|Personal,Wendy,Tanner,(725)650-2982x44742,7592035840548,1990-01-27,,,,,2023-10-19,Supervisor,522,5122.1,False
1262,Persona,Jose,Bowman,(701)886-0929,2062486495932,1981-06-02,,,,,,,,,
1263,Persona|Cliente|Personal,Toni,Velasquez,981-741-6314x2133,3254991549444,1964-06-11,743,3379651,False,,2012-01-12,Cajero,523,11370.19,False
1264,Persona|Cliente|Personal,Kenneth,Lee,(376)496-9562,7412621850070,1964-11-03,744,9146847,False,,2016-08-30,Supervisor,524,11623.34,False
1265,Persona|Cliente,Kelly,Williams,466-654-0470,9710617810624,1978-05-25,745,4621504,True,558152,,,,,
1266,Persona|Personal,Kyle,King,+1-464-444-6651x427,9759293335520,1969-12-08,,,,,2016-08-24,Repartidor,525,13593.37,False
1267,Persona|Cliente|Personal,Laura,Brandt,001-839-203-0575x089,8648874766787,1968-12-19,746,8775880,False,,2018-12-20,Gerente,526,10242.69,True
1268,Persona|Cliente,Mariah,Brown,226-573-4820,5788982266910,1987-08-20,747,1529937,False,,,,,,
1269,Persona|Cliente,Manuel,Torres,+1-565-823-6260,4891357430438,2001-01-06,748,9165475,True,537506,,,,,
1270,Persona|Cliente,Monique,Morales,264-570-9352x3947,1910677014097,1989-05-05,749,3494154,True,900952,,,,,
1271,Persona|Cliente,Donna,Anderson,+1-918-486-7388,5788562342615,1995-04-09,750,9112734,False,,,,,,
1272,Persona,Lawrence,Kemp,390.981.7019x049,5501189490568,1999-07-27,,,,,,,,,
1273,Persona,Brian,Evans,001-803-482-5063x4055,7756853327780,1988-05-26,,,,,,,,,
1274,Persona|Cliente|Personal,Leah,Pena,(533)272-0536x098,1985638610959,2002-04-09,751,3684195,True,214198,2018-03-27,Vendedor,527,11943.88,False
1275,Persona|Personal,Bryan,Ross,001-859-905-4533x1948,5392672459435,1998-10-19,,,,,2022-04-21,Supervisor,528,8691.48,False
1276,Persona|Cliente,Kevin,Berg,(452)354-5640x310,2369302691808,1990-07-18,752,8625639,False,,,,,,
1277,Persona|Cliente,Mark,Weaver,(907)427-4560x572,8168991600378,1973-09-29,753,5757525,True,406844,,,,,
1278,Persona|Personal,Richard,Norris,001-299-755-9762x7109,1953063348577,1991-06-17,,,,,2010-10-23,Supervisor,529,11763.02,False
1279,Persona|Cliente|Personal,Robert,Shields,001-384-279-6178,3801315995136,1967-08-27,754,3591828,False,,2019-04-29,Supervisor,530,6281.33,False
1280,Persona|Cliente|Personal,Brian,Harris,+1-404-455-2965,5544967187081,2002-11-21,755,9525490,True,649290,2020-11-02,Gerente,531,8547.97,True
1281,Persona|Cliente|Personal,Mary,Roman,001-775-569-0356x091,4933838211614,1988-07-18,756,1772070,False,,2012-11-29,Vendedor,532,12796.94,False
1282,Persona,Lawrence,Martin,786.355.5054x93652,1973102188935,1972-03-24,,,,,,,,,
1283,Persona|Cliente,Kelsey,Mcmillan,(997)460-9148x76573,1433024591716,1982-09-12,757,8902907,True,338042,,,,,
1284,Persona|Cliente|Personal,Patrick,Lopez,918-365-4396x8784,5417583440391,1983-04-23,758,9420893,False,,2018-01-06,Vendedor,533,3852.44,False
1285,Persona|Personal,David,Kaufman,268.336.1001x25203,2678189308653,1969-05-04,,,,,2018-08-20,Supervisor,534,11764.53,False
1286,Persona,Bryan,Robinson,+1-941-950-3118x2821,4815846265025,1992-11-16,,,,,,,,,
1287,Persona,Jennifer,Woods,001-682-371-5626x9883,4574833279466,1988-12-26,,,,,,,,,
1288,Persona|Cliente|Personal,Jessica,Welch,558.805.2242,3730351435760,1980-02-11,759,4735963,False,,2011-03-30,Supervisor,535,10155.07,True
1289,Persona|Cliente|Personal,Miranda,Dodson,418.988.4704x62897,8106002117232,1994-10-20,760,7699299,False,,2023-05-02,Repartidor,536,12318.84,False
1290,Persona,John,Cervantes,244.714.0090x94296,6840653392248,1987-12-27,,,,,,,,,
1291,Persona,Henry,Gutierrez,001-318-349-8546x70749,1279702777829,1964-02-02,,,,,,,,,
1292,Persona|Cliente,Douglas,Ellis,(297)266-8351,3622683810708,1994-08-09,761,9288322,True,423755,,,,,
1293,Persona,Susan,Jimenez,(550)634-6299x76675,6348999626435,1986-01-13,,,,,,,,,
1294,Persona|Cliente,Jessica,Anderson,2196646272,2925701814457,1980-12-17,762,3388350,True,481964,,,,,
1295,Persona,Sean,Li,332.747.9295x5704,9874444338562,2002-05-17,,,,,,,,,
1296,Persona|Cliente|Personal,Tara,Doyle,(643)208-8474,8418030103420,2001-02-08,763,9080687,True,581373,2023-05-03,Cajero,537,14168.12,True
1297,Persona|Cliente|Personal,Dylan,Watson,+1-821-518-1536x016,7091134816301,1973-05-08,764,3015834,True,262385,2011-07-12,Repartidor,538,5499.25,False
1298,Persona,Jamie,Bender,(379)640-0955,5328247520520,2002-06-04,,,,,,,,,
1299,Persona|Cliente,Diane,Long,302-310-8408,6932292960411,1985-08-07,765,4764955,False,,,,,,
1300,Persona|Cliente|Personal,Vincent,Steele,(297)423-1549x9179,9619591455339,1965-03-23,766,7838050,True,198854,2010-04-20,Supervisor,539,13342.34,True
1301,Persona,Vincent,Case,(399)779-2252,9742098322256,2002-11-28,,,,,,,,,
1302,Persona|Cliente|Personal,Brian,Cochran,001-590-447-0238,8616131606073,1988-06-15,767,4387387,False,,2016-04-11,Gerente,540,11400.42,False
1303,Persona|Cliente,Catherine,Hicks,489.484.6821,8629053604935,2003-05-29,768,9764773,False,,,,,,
1304,Persona|Personal,Mitchell,Adams,001-653-883-5544x329,6132511957624,1994-07-19,,,,,2021-08-14,Supervisor,541,6500.1,False
1305,Persona|Cliente|Personal,Sharon,Decker,866.398.0277,3669757788473,1992-10-25,769,9804294,True,780858,2012-11-23,Vendedor,542,8842.34,False
1306,Persona|Cliente|Personal,Melissa,Woods,378.882.3380,7292964232356,1995-07-05,770,5412361,False,,2015-06-01,Repartidor,543,6513.66,True
1307,Persona|Cliente|Personal,Todd,White,4269087143,9471771406849,1992-06-07,771,1575663,True,525505,2021-06-06,Vendedor,544,6308.79,False
1308,Persona|Cliente,Jeffrey,Harris,001-715-546-4583x091,1871024662425,1988-02-18,772,4358286,False,,,,,,
1309,Persona|Cliente,Sara,Smith,337.374.5197x524,3687710772439,2002-09-25,773,2637191,False,,,,,,
1310,Persona|Cliente,Lynn,Arroyo,001-770-618-6681,2790707747866,1981-01-07,774,5446716,True,890551,,,,,
1311,Persona,John,Powell,466-491-3579,5978091451189,1993-05-18,,,,,,,,,
1312,Persona,Rachel,Stokes,586.480.1985x2306,1841038562596,1991-11-06,,,,,,,,,
1313,Persona,Edward,Mason,659.267.6090x04921,2046458604160,1987-01-08,,,,,,,,,
1314,Persona|Cliente|Personal,Carla,Hamilton,858.390.2783x32316,2261954545735,1967-04-30,775,8442091,True,743785,2017-12-19,Repartidor,545,5856.43,True
1315,Persona|Cliente,Timothy,Hudson,973-825-4307x6758,4971523771110,2005-10-02,776,9766661,True,988075,,,,,
1316,Persona|Cliente,Sandra,Whitaker,918.740.3503x50000,7856175648306,1978-11-27,777,1716201,True,828047,,,,,
1317,Persona,Justin,Underwood,5968888907,1735450933689,1978-03-15,,,,,,,,,
1318,Persona|Cliente,Alexandra,Lucas,399-386-1310x915,2142224047050,1981-06-24,778,4089400,False,,,,,,
1319,Persona|Cliente|Personal,Laura,Gaines,800-569-6346x1831,1092139937612,1995-12-29,779,4316194,True,150865,2023-12-08,Supervisor,546,8001.07,False
1320,Persona,David,Adams,(372)511-1379,8778297697315,1993-03-22,,,,,,,,,
1321,Persona,Jose,Reyes,+1-484-808-6095,5019557871290,1971-11-24,,,,,,,,,
1322,Persona|Cliente|Personal,Brian,Gregory,703.855.5514x5569,1174737963879,1967-11-11,780,1759330,False,,2014-01-16,Vendedor,547,10045.73,True
1323,Persona|Personal,Victor,Johnson,881.969.4517x5972,3901785382543,1998-11-25,,,,,2019-07-01,Gerente,548,7669.07,True
1324,Persona|Cliente|Personal,Tammy,Smith,830-332-3674x062,5593809952189,1995-02-21,781,1999450,False,,2011-11-01,Gerente,549,9232.84,False
1325,Persona|Cliente|Personal,Tina,Matthews,867-800-3987x668,6629181538365,1975-07-21,782,9457863,False,,2020-04-22,Supervisor,550,12881.28,False
1326,Persona|Cliente,Ashley,Gardner,201-790-4633,9491284945906,1981-09-02,783,9344648,False,,,,,,
1327,Persona,Richard,Phillips,881-962-3272x126,5844516643126,2005-12-13,,,,,,,,,
1328,Persona|Cliente|Personal,Hannah,Wood,495-918-4312x984,2745758197616,1967-11-19,784,3514728,False,,2020-05-17,Vendedor,551,6886.54,True
1329,Persona,Nancy,Rowland,2879403023,2051889650064,1968-10-23,,,,,,,,,
1330,Persona|Cliente,Richard,Noble,(905)448-8814x076,1749792630739,1979-03-06,785,1294663,True,599877,,,,,
1331,Persona|Cliente|Personal,Bryan,Ramirez,001-431-871-4234x6100,6724234332104,1966-06-03,786,2404950,True,508701,2011-06-23,Gerente,552,14981.8,True
1332,Persona|Cliente,Christopher,Taylor,753-401-7351x1477,7091626159501,1996-05-03,787,3835868,True,483142,,,,,
1333,Persona|Cliente|Personal,Kimberly,Ramirez,714.205.9686,9194014459399,1972-06-27,788,7565069,False,,2013-03-12,Supervisor,553,5621.75,False
1334,Persona|Cliente|Personal,Paul,Robinson,(376)336-4138,7337775373215,1985-02-13,789,3944524,False,,2018-02-20,Repartidor,554,4869.81,True
1335,Persona|Cliente|Personal,Summer,Anderson,(307)356-1952x33724,7904317069036,1989-12-10,790,7461514,True,974762,2016-06-01,Gerente,555,4021.72,False
1336,Persona|Personal,Cheryl,Hopkins,(705)519-3224x36805,8856184321100,1991-11-08,,,,,2011-03-03,Supervisor,556,8036.43,False
1337,Persona|Cliente|Personal,Elizabeth,Davis,736.740.2701x5435,9513137751169,1974-04-27,791,5751454,True,585850,2024-09-11,Repartidor,557,8017.35,True
1338,Persona|Cliente,Patrick,Herrera,+1-469-579-1511x255,3836748131189,1991-05-31,792,2376988,True,788768,,,,,
1339,Persona|Cliente,Amy,Robles,+1-555-928-4070x8954,2612437683041,1974-04-26,793,4609609,True,753760,,,,,
1340,Persona|Personal,Jason,Arroyo,(296)551-2776x769,2118685830428,1980-08-12,,,,,2010-07-03,Supervisor,558,3686.36,False
1341,Persona|Cliente,Taylor,Allen,341-704-2222x465,6231329212807,2003-11-06,794,4987569,False,,,,,,
1342,Persona|Cliente,Amanda,Carter,663-785-3619x54718,8382071055892,1995-07-21,795,6167972,True,951150,,,,,
1343,Persona|Personal,Stephanie,Jefferson,+1-608-574-7283x2358,7058853980047,1990-09-21,,,,,2010-12-17,Repartidor,559,7065.59,False
1344,Persona,Claire,Nash,+1-493-764-0648x39527,1912733858509,1995-04-16,,,,,,,,,
1345,Persona|Cliente|Personal,Jennifer,Cross,(953)694-7782x45659,4151232627752,1975-07-18,796,7873628,False,,2015-01-04,Supervisor,560,7606.67,True
1346,Persona|Cliente|Personal,Jason,Reyes,816.550.8311,2603882254527,2004-08-23,797,9456182,True,996962,2012-01-10,Repartidor,561,13751.08,False
1347,Persona|Cliente,Brenda,Cabrera,001-352-322-0131x6878,4621957902170,1990-05-24,798,6446754,False,,,,,,
1348,Persona|Cliente|Personal,David,Winters,528.895.9459x3298,7361549543864,1976-09-09,799,2511148,True,245657,2018-05-26,Vendedor,562,14078.59,True
1349,Persona,Paige,Fletcher,200-964-9225x8542,7913271743655,1998-01-01,,,,,,,,,
1350,Persona|Cliente|Personal,Tiffany,Rogers,(291)280-2441,6870136482247,1960-12-30,800,7162076,False,,2020-07-09,Gerente,563,6569.11,False
1351,Persona|Cliente|Personal,Danny,Schroeder,(288)899-8082x198,1435397159303,2002-02-24,801,3404095,True,527073,2018-06-16,Gerente,564,8308.39,True
1352,Persona|Cliente|Personal,Zachary,Bass,+1-532-552-0391x51533,7601841199727,1964-08-31,802,9407360,False,,2017-06-25,Vendedor,565,9814.79,True
1353,Persona|Cliente|Personal,Caleb,Alvarez,+1-379-736-1095x6826,4493375090921,1969-10-01,803,6730727,True,996464,2022-04-27,Vendedor,566,5853.46,True
1354,Persona|Cliente|Personal,Brittney,Mcdonald,549.575.8553,8940012727075,1970-10-24,804,8317232,False,,2017-01-13,Vendedor,567,10395.29,False
1355,Persona|Cliente,Robert,Boyd,(495)580-1524x464,2677597902321,1980-11-02,805,1859611,False,,,,,,
1356,Persona|Cliente,David,Wilson,001-884-218-8687x88590,8921996869154,1969-02-09,806,5113777,True,335254,,,,,
1357,Persona|Cliente,Emily,Hernandez,445.775.1270x8069,4425074697572,1967-01-23,807,4654923,True,745799,,,,,
1358,Persona|Personal,Tiffany,Gallagher,943-410-5807x966,8702191530292,1969-06-30,,,,,2022-05-12,Gerente,568,9407.89,True
1359,Persona|Personal,Charles,King,762.954.5951,8456000349030,1980-06-21,,,,,2011-10-22,Vendedor,569,13765.58,True
1360,Persona|Cliente,Cindy,Gibbs,+1-616-350-3122x0367,2451724418129,1982-04-15,808,5674375,True,313133,,,,,
1361,Persona|Personal,Jason,Anderson,783-374-8619x97249,9149342636408,1982-08-05,,,,,2020-05-22,Gerente,570,10794.51,True
1362,Persona|Cliente|Personal,Paige,Jones,544-577-6804x12585,5767822749075,1973-04-26,809,9587449,True,583956,2024-01-04,Vendedor,571,9928.37,False
1363,Persona|Cliente,Kara,Henry,001-264-424-5695x8204,2263664881678,1979-10-11,810,9446169,False,,,,,,
1364,Persona|Cliente,Scott,Chambers,244.552.9785x934,2732341319682,1971-05-26,811,9359162,False,,,,,,
1365,Persona,Peter,Macias,001-763-382-7617x9878,6745758128150,1997-09-08,,,,,,,,,
1366,Persona|Cliente|Personal,Amy,Collins,959-984-1208x8889,9754734507594,1980-10-13,812,6414913,False,,2022-11-16,Gerente,572,7535.11,True
1367,Persona,Joseph,Henry,+1-459-817-8246,1050484684469,1985-03-10,,,,,,,,,
1368,Persona|Cliente,Linda,Khan,(227)306-2234x03368,6007976508823,1999-01-13,813,9016163,False,,,,,,
1369,Persona,Mark,Wright,(500)750-6886x6065,9365733710071,1968-01-02,,,,,,,,,
1370,Persona|Cliente|Personal,Kathleen,Barnes,001-992-526-3054x43200,7866470423215,1983-12-09,814,7393511,True,443400,2022-10-14,Cajero,573,3440.06,False
1371,Persona|Cliente|Personal,Michael,Arellano,+1-402-827-7696,5640899690668,1987-08-22,815,6093649,True,362527,2014-01-25,Gerente,574,3982.85,False
1372,Persona|Cliente,Reginald,Cohen,684-997-9709x49687,8412220331042,1960-10-27,816,8281435,False,,,,,,
1373,Persona,Laura,Williamson,335.694.5244,3562491966936,1985-02-26,,,,,,,,,
1374,Persona|Cliente|Personal,Joseph,Gutierrez,237.848.1419x44370,8734983056158,1961-10-26,817,8061180,True,457771,2019-04-15,Vendedor,575,10620.78,False
1375,Persona,James,Browning,(341)843-4328,5443491439707,1993-08-15,,,,,,,,,
1376,Persona|Cliente|Personal,Edward,Daniels,781-982-8077,5661423361084,1963-09-25,818,5306938,True,121050,2020-03-19,Gerente,576,11571.29,True
1377,Persona,Peggy,Miller,(803)361-6122,7329620607283,1996-04-01,,,,,,,,,
1378,Persona,David,Khan,+1-577-394-3476,3454809043468,1970-04-20,,,,,,,,,
1379,Persona|Personal,Daniel,Ramsey,(278)290-8696x526,4713148128411,1965-10-05,,,,,2024-05-13,Cajero,577,3046.37,False
1380,Persona|Cliente,Allen,Zhang,001-537-690-8074x968,6023235962452,1962-01-17,819,5797612,True,424329,,,,,
1381,Persona|Cliente,James,Smith,820-991-7419x320,2076700346688,1965-08-13,820,1227445,False,,,,,,
1382,Persona|Cliente,Anthony,Page,(224)396-5097,3990254278022,2004-01-17,821,5120902,False,,,,,,
1383,Persona|Cliente|Personal,Adam,Hammond,754.541.8410,5629054293848,1978-01-13,822,1894942,True,960687,2011-03-20,Repartidor,578,14840.45,False
1384,Persona|Cliente|Personal,Veronica,Martinez,001-484-524-7327x303,8904543091914,1961-10-10,823,7092873,True,435396,2019-02-26,Repartidor,579,8609.47,True
1385,Persona|Cliente|Personal,Christina,Moore,764-867-1651,8554514628438,1985-01-26,824,4743302,True,279467,2011-11-13,Cajero,580,5250.76,False
1386,Persona,Brian,Sanchez,+1-358-312-5988x252,1565430508325,1986-07-27,,,,,,,,,
1387,Persona|Personal,Jennifer,Valentine,001-223-410-7745,7103609453841,1962-08-04,,,,,2021-08-02,Cajero,581,7274.79,True
1388,Persona,Linda,Rios,892.843.6571,8675123639942,1973-09-15,,,,,,,,,
1389,Persona|Cliente|Personal,William,Flowers,001-879-705-0524x610,8787163855156,1996-06-27,825,7311867,False,,2021-03-30,Repartidor,582,7041.6,True
1390,Persona,Melissa,Jackson,866.394.1412x018,1348355915233,1972-07-26,,,,,,,,,
1391,Persona|Cliente,Susan,Robinson,+1-212-750-7561x508,1922790528858,2000-06-15,826,1818246,False,,,,,,
1392,Persona|Cliente|Personal,Sean,Mckee,(568)885-1566x5189,3894057132078,1975-12-30,827,8385271,False,,2021-10-29,Vendedor,583,13171.55,False
1393,Persona|Cliente|Personal,Jeremy,Torres,(907)514-4252,5149992165693,1993-12-11,828,4351190,True,721151,2011-05-11,Vendedor,584,5288.22,False
1394,Persona|Cliente|Personal,Sarah,Howell,849-548-0767x972,2871575874521,1969-01-20,829,8328652,False,,2012-03-05,Vendedor,585,9541.02,False
1395,Persona,Amber,Davis,483.970.6739x049,4491082643752,1991-10-03,,,,,,,,,
1396,Persona|Cliente|Personal,Jose,Morgan,586.733.8720x6362,1968556460018,2003-12-15,830,6131703,False,,2011-09-18,Vendedor,586,3627.86,True
1397,Persona|Cliente|Personal,William,Howard,278.488.3554x07217,8434248120325,1992-11-02,831,2183206,False,,2023-04-04,Repartidor,587,5951.53,False
1398,Persona|Cliente,David,Smith,415.312.4983,8783800154231,1967-12-01,832,7942607,False,,,,,,
1399,Persona|Cliente|Personal,Clifford,Hughes,001-826-283-4029x53207,8961869596867,1978-03-21,833,2912172,True,875801,2015-10-22,Repartidor,588,4678.69,False
1400,Persona|Cliente,Julie,Hughes,597-745-2303x1209,9429407378527,1970-01-30,834,1836388,False,,,,,,
1401,Persona|Personal,Robert,Rodriguez,001-374-285-2847,4171393790739,1977-01-10,,,,,2011-10-26,Supervisor,589,12711.29,True
1402,Persona|Cliente,Sheena,Simpson,797.237.3020x18349,7970410746304,1987-09-06,835,4408425,False,,,,,,
1403,Persona,Christine,Burgess,(717)987-7051,1504118639882,1982-03-13,,,,,,,,,
1404,Persona|Cliente|Personal,Brittany,Lloyd,001-864-885-3472,8301840308303,2004-06-20,836,8926234,False,,2013-02-03,Cajero,590,13885.91,False
1405,Persona|Cliente,Nicole,White,439.784.5184x58406,6079944989659,1971-08-15,837,6282980,True,859763,,,,,
1406,Persona|Cliente,Lisa,Washington,435-459-7549x9781,7649248301780,1994-01-09,838,9634536,True,239777,,,,,
1407,Persona|Cliente,Sarah,Acosta,(628)359-5503x887,6617700454819,1971-08-04,839,7081299,True,358170,,,,,
